"",".id","X......id","X....TimeUS","X....DateUS","X....League","netEMEdge.Open","PropHKPriceEdge.Open","PropnetProbBEdge.Open","KProbHKPrice.Open","KProbnetProbB.Open","KProbFixed.Open","KProbFixednetProbB.Open","X.KEMProb.Open","KEMProbnetProbB.Open","KProbHalf.Open","KProbHalfnetProbB.Open","KProbQuarter.Open","KProbQuarternetProbB.Open","KProbAdj.Open","KProbAdjnetProbB.Open","KHalfAdj.Open","KHalfAdjnetProbB.Open","KEMQuarterAdj.Open","KEMQuarterAdjnetProbB.Open"
"1502","Kelly1","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :39719  ","Mean   :104731  ","Mean   :104724.53  ","Mean   :39970  ","Mean   :39970  ","Mean   :40293  ","Mean   :40371  ","Mean   :20657  ","Mean   :20657  ","Mean   :24456  ","Mean   :24460  ","Mean   :20555  ","Mean   :20579  ","Mean   :40293  ","Mean   :40371  ","Mean   :22214  ","Mean   :22262  ","Mean   :20131  ","Mean   :20153  "
"1503","Kelly1","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:47548  ","3rd Qu.:137981  ","3rd Qu.:137965.40  ","3rd Qu.:47801  ","3rd Qu.:47801  ","3rd Qu.:48100  ","3rd Qu.:48189  ","3rd Qu.:21032  ","3rd Qu.:21032  ","3rd Qu.:26210  ","3rd Qu.:26218  ","3rd Qu.:20799  ","3rd Qu.:20833  ","3rd Qu.:48100  ","3rd Qu.:48189  ","3rd Qu.:23086  ","3rd Qu.:23126  ","3rd Qu.:20231  ","3rd Qu.:20256  "
"1504","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :58563  ","Max.   :184914  ","Max.   :184917.52  ","Max.   :59065  ","Max.   :59065  ","Max.   :59415  ","Max.   :59513  ","Max.   :21361  ","Max.   :21361  ","Max.   :28854  ","Max.   :28859  ","Max.   :21277  ","Max.   :21318  ","Max.   :59415  ","Max.   :59513  ","Max.   :24402  ","Max.   :24489  ","Max.   :20388  ","Max.   :20431  "
"1505","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :15078  ","Min.   :     1  ","Min.   :     1.53  ","Min.   :15108  ","Min.   :15108  ","Min.   :15108  ","Min.   :15108  ","Min.   :19834  ","Min.   :19834  ","Min.   :18679  ","Min.   :18679  ","Min.   :19577  ","Min.   :19576  ","Min.   :15108  ","Min.   :15108  ","Min.   :19290  ","Min.   :19269  ","Min.   :19787  ","Min.   :19780  "
"1507","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:32896  ","1st Qu.: 74823  ","1st Qu.: 74815.41  ","1st Qu.:32869  ","1st Qu.:32869  ","1st Qu.:32869  ","1st Qu.:32869  ","1st Qu.:20355  ","1st Qu.:20355  ","1st Qu.:22854  ","1st Qu.:22858  ","1st Qu.:20329  ","1st Qu.:20346  ","1st Qu.:32869  ","1st Qu.:32869  ","1st Qu.:21411  ","1st Qu.:21477  ","1st Qu.:20044  ","1st Qu.:20067  "
"1508","Kelly2","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :39740  ","Median :105427  ","Median :105417.46  ","Median :40197  ","Median :40197  ","Median :40197  ","Median :40197  ","Median :20645  ","Median :20645  ","Median :24533  ","Median :24537  ","Median :20582  ","Median :20607  ","Median :40197  ","Median :40197  ","Median :22210  ","Median :22248  ","Median :20133  ","Median :20154  "
"1509","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :39722  ","Mean   :104734  ","Mean   :104727.09  ","Mean   :39973  ","Mean   :39973  ","Mean   :39973  ","Mean   :39973  ","Mean   :20659  ","Mean   :20659  ","Mean   :24459  ","Mean   :24464  ","Mean   :20557  ","Mean   :20582  ","Mean   :39973  ","Mean   :39973  ","Mean   :22185  ","Mean   :22230  ","Mean   :20131  ","Mean   :20153  "
"1510","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:47551  ","3rd Qu.:137986  ","3rd Qu.:137970.74  ","3rd Qu.:47806  ","3rd Qu.:47806  ","3rd Qu.:47806  ","3rd Qu.:47806  ","3rd Qu.:21037  ","3rd Qu.:21037  ","3rd Qu.:26217  ","3rd Qu.:26225  ","3rd Qu.:20803  ","3rd Qu.:20838  ","3rd Qu.:47806  ","3rd Qu.:47806  ","3rd Qu.:23060  ","3rd Qu.:23096  ","3rd Qu.:20231  ","3rd Qu.:20256  "
"1511","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :58566  ","Max.   :184922  ","Max.   :184925.36  ","Max.   :59073  ","Max.   :59073  ","Max.   :59073  ","Max.   :59073  ","Max.   :21369  ","Max.   :21369  ","Max.   :28863  ","Max.   :28869  ","Max.   :21283  ","Max.   :21326  ","Max.   :59073  ","Max.   :59073  ","Max.   :24371  ","Max.   :24454  ","Max.   :20387  ","Max.   :20431  "
"1512","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513","Kelly3","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :15079  ","Min.   :     1  ","Min.   :     1.88  ","Min.   :15110  ","Min.   :15110  ","Min.   :15194  ","Min.   :15209  ","Min.   :19836  ","Min.   :19836  ","Min.   :18682  ","Min.   :18682  ","Min.   :19579  ","Min.   :19578  ","Min.   :15194  ","Min.   :15209  ","Min.   :19298  ","Min.   :19278  ","Min.   :19789  ","Min.   :19782  "
"1514","Kelly3","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:32897  ","1st Qu.: 74832  ","1st Qu.: 74827.74  ","1st Qu.:32877  ","1st Qu.:32877  ","1st Qu.:33040  ","1st Qu.:33109  ","1st Qu.:20360  ","1st Qu.:20361  ","1st Qu.:22858  ","1st Qu.:22863  ","1st Qu.:20333  ","1st Qu.:20349  ","1st Qu.:33040  ","1st Qu.:33109  ","1st Qu.:21433  ","1st Qu.:21503  ","1st Qu.:20048  ","1st Qu.:20071  "
"1515","Kelly3","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :39741  ","Median :105455  ","Median :105444.73  ","Median :40213  ","Median :40213  ","Median :41142  ","Median :41237  ","Median :20660  ","Median :20659  ","Median :24541  ","Median :24545  ","Median :20588  ","Median :20612  ","Median :41142  ","Median :41237  ","Median :22312  ","Median :22350  ","Median :20145  ","Median :20165  "
"1516","Kelly3","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :39723  ","Mean   :104756  ","Mean   :104749.48  ","Mean   :39984  ","Mean   :39985  ","Mean   :40607  ","Mean   :40689  ","Mean   :20671  ","Mean   :20671  ","Mean   :24464  ","Mean   :24469  ","Mean   :20561  ","Mean   :20585  ","Mean   :40607  ","Mean   :40689  ","Mean   :22253  ","Mean   :22298  ","Mean   :20139  ","Mean   :20161  "
"1517","Kelly3","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:47552  ","3rd Qu.:138018  ","3rd Qu.:138001.20  ","3rd Qu.:47821  ","3rd Qu.:47821  ","3rd Qu.:48541  ","3rd Qu.:48632  ","3rd Qu.:21052  ","3rd Qu.:21052  ","3rd Qu.:26222  ","3rd Qu.:26229  ","3rd Qu.:20805  ","3rd Qu.:20839  ","3rd Qu.:48541  ","3rd Qu.:48632  ","3rd Qu.:23139  ","3rd Qu.:23176  ","3rd Qu.:20240  ","3rd Qu.:20265  "
"1518","Kelly3","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :58567  ","Max.   :184966  ","Max.   :184970.33  ","Max.   :59093  ","Max.   :59093  ","Max.   :60143  ","Max.   :60260  ","Max.   :21389  ","Max.   :21389  ","Max.   :28868  ","Max.   :28874  ","Max.   :21284  ","Max.   :21326  ","Max.   :60143  ","Max.   :60260  ","Max.   :24486  ","Max.   :24569  ","Max.   :20401  ","Max.   :20444  "
"1519","Kelly3",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","Kelly4","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :15082  ","Min.   :     1  ","Min.   :     1.73  ","Min.   :15110  ","Min.   :15110  ","Min.   :15065  ","Min.   :15072  ","Min.   :19836  ","Min.   :19836  ","Min.   :18682  ","Min.   :18682  ","Min.   :19580  ","Min.   :19579  ","Min.   :15065  ","Min.   :15072  ","Min.   :19287  ","Min.   :19267  ","Min.   :19790  ","Min.   :19783  "
"1521","Kelly4","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:32900  ","1st Qu.: 74833  ","1st Qu.: 74828.92  ","1st Qu.:32877  ","1st Qu.:32877  ","1st Qu.:32989  ","1st Qu.:32983  ","1st Qu.:20363  ","1st Qu.:20363  ","1st Qu.:22859  ","1st Qu.:22864  ","1st Qu.:20334  ","1st Qu.:20350  ","1st Qu.:32989  ","1st Qu.:32983  ","1st Qu.:21427  ","1st Qu.:21493  ","1st Qu.:20050  ","1st Qu.:20073  "
"1522","Kelly4","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :39744  ","Median :105456  ","Median :105446.48  ","Median :40213  ","Median :40212  ","Median :40558  ","Median :40561  ","Median :20661  ","Median :20660  ","Median :24542  ","Median :24546  ","Median :20587  ","Median :20612  ","Median :40558  ","Median :40561  ","Median :22253  ","Median :22289  ","Median :20141  ","Median :20162  "
"1523","Kelly4","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :39726  ","Mean   :104759  ","Mean   :104752.03  ","Mean   :39987  ","Mean   :39987  ","Mean   :40282  ","Mean   :40286  ","Mean   :20673  ","Mean   :20673  ","Mean   :24468  ","Mean   :24473  ","Mean   :20563  ","Mean   :20587  ","Mean   :40282  ","Mean   :40286  ","Mean   :22222  ","Mean   :22266  ","Mean   :20138  ","Mean   :20160  "
"1524","Kelly4","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:47555  ","3rd Qu.:138023  ","3rd Qu.:138006.54  ","3rd Qu.:47826  ","3rd Qu.:47826  ","3rd Qu.:48238  ","3rd Qu.:48241  ","3rd Qu.:21057  ","3rd Qu.:21057  ","3rd Qu.:26228  ","3rd Qu.:26236  ","3rd Qu.:20809  ","3rd Qu.:20844  ","3rd Qu.:48238  ","3rd Qu.:48241  ","3rd Qu.:23112  ","3rd Qu.:23145  ","3rd Qu.:20240  ","3rd Qu.:20265  "
"1525","Kelly4","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :58570  ","Max.   :184974  ","Max.   :184978.17  ","Max.   :59101  ","Max.   :59101  ","Max.   :59789  ","Max.   :59805  ","Max.   :21396  ","Max.   :21397  ","Max.   :28878  ","Max.   :28884  ","Max.   :21291  ","Max.   :21333  ","Max.   :59789  ","Max.   :59805  ","Max.   :24453  ","Max.   :24532  ","Max.   :20400  ","Max.   :20444  "
"1526","Kelly4",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :15671  ","Min.   :     1  ","Min.   :     2.13  ","Min.   :15559  ","Min.   :15560  ","Min.   :15505  ","Min.   :15513  ","Min.   :20422  ","Min.   :20423  ","Min.   :19238  ","Min.   :19237  ","Min.   :20162  ","Min.   :20161  ","Min.   :15505  ","Min.   :15513  ","Min.   :19859  ","Min.   :19839  ","Min.   :20377  ","Min.   :20370  "
"1528","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:33489  ","1st Qu.: 75614  ","1st Qu.: 75609.02  ","1st Qu.:33512  ","1st Qu.:33512  ","1st Qu.:33458  ","1st Qu.:33474  ","1st Qu.:20952  ","1st Qu.:20952  ","1st Qu.:23461  ","1st Qu.:23465  ","1st Qu.:20930  ","1st Qu.:20945  ","1st Qu.:33458  ","1st Qu.:33474  ","1st Qu.:22005  ","1st Qu.:22075  ","1st Qu.:20638  ","1st Qu.:20662  "
"1529","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :40333  ","Median :106551  ","Median :106543.43  ","Median :40928  ","Median :40928  ","Median :41370  ","Median :41373  ","Median :21245  ","Median :21245  ","Median :25164  ","Median :25167  ","Median :21185  ","Median :21208  ","Median :41370  ","Median :41373  ","Median :22872  ","Median :22913  ","Median :20734  ","Median :20755  "
"1530","Kelly1","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :40315  ","Mean   :106027  ","Mean   :106020.52  ","Mean   :40735  ","Mean   :40736  ","Mean   :41030  ","Mean   :41033  ","Mean   :21257  ","Mean   :21257  ","Mean   :25095  ","Mean   :25100  ","Mean   :21160  ","Mean   :21185  ","Mean   :41030  ","Mean   :41033  ","Mean   :22832  ","Mean   :22878  ","Mean   :20730  ","Mean   :20752  "
"1531","Kelly1","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:48144  ","3rd Qu.:139904  ","3rd Qu.:139888.02  ","3rd Qu.:48717  ","3rd Qu.:48717  ","3rd Qu.:49132  ","3rd Qu.:49122  ","3rd Qu.:21637  ","3rd Qu.:21637  ","3rd Qu.:26887  ","3rd Qu.:26896  ","3rd Qu.:21412  ","3rd Qu.:21446  ","3rd Qu.:49132  ","3rd Qu.:49122  ","3rd Qu.:23742  ","3rd Qu.:23779  ","3rd Qu.:20834  ","3rd Qu.:20860  "
"1532","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :59159  ","Max.   :186883  ","Max.   :186886.30  ","Max.   :59994  ","Max.   :59994  ","Max.   :60462  ","Max.   :60460  ","Max.   :21969  ","Max.   :21969  ","Max.   :29535  ","Max.   :29541  ","Max.   :21892  ","Max.   :21934  ","Max.   :60462  ","Max.   :60460  ","Max.   :25060  ","Max.   :25145  ","Max.   :20992  ","Max.   :21036  "
"1533","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :15670  ","Min.   :     1  ","Min.   :     1.76  ","Min.   :15559  ","Min.   :15559  ","Min.   :15559  ","Min.   :15559  ","Min.   :20423  ","Min.   :20423  ","Min.   :19238  ","Min.   :19237  ","Min.   :20163  ","Min.   :20161  ","Min.   :15559  ","Min.   :15559  ","Min.   :19866  ","Min.   :19846  ","Min.   :20378  ","Min.   :20371  "
"1535","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:33489  ","1st Qu.: 75611  ","1st Qu.: 75605.28  ","1st Qu.:33509  ","1st Qu.:33509  ","1st Qu.:33509  ","1st Qu.:33509  ","1st Qu.:20950  ","1st Qu.:20950  ","1st Qu.:23458  ","1st Qu.:23462  ","1st Qu.:20929  ","1st Qu.:20944  ","1st Qu.:33509  ","1st Qu.:33509  ","1st Qu.:22010  ","1st Qu.:22079  ","1st Qu.:20638  ","1st Qu.:20661  "
"1536","Kelly2","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :40333  ","Median :106546  ","Median :106537.12  ","Median :40923  ","Median :40923  ","Median :40923  ","Median :40923  ","Median :21241  ","Median :21241  ","Median :25158  ","Median :25161  ","Median :21182  ","Median :21205  ","Median :40923  ","Median :40923  ","Median :22819  ","Median :22860  ","Median :20727  ","Median :20749  "
"1537","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :40314  ","Mean   :106023  ","Mean   :106016.45  ","Mean   :40732  ","Mean   :40732  ","Mean   :40732  ","Mean   :40732  ","Mean   :21255  ","Mean   :21255  ","Mean   :25091  ","Mean   :25096  ","Mean   :21158  ","Mean   :21183  ","Mean   :40732  ","Mean   :40732  ","Mean   :22797  ","Mean   :22844  ","Mean   :20725  ","Mean   :20748  "
"1538","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:48143  ","3rd Qu.:139900  ","3rd Qu.:139884.60  ","3rd Qu.:48714  ","3rd Qu.:48714  ","3rd Qu.:48714  ","3rd Qu.:48714  ","3rd Qu.:21635  ","3rd Qu.:21635  ","3rd Qu.:26885  ","3rd Qu.:26893  ","3rd Qu.:21410  ","3rd Qu.:21445  ","3rd Qu.:48714  ","3rd Qu.:48714  ","3rd Qu.:23692  ","3rd Qu.:23731  ","3rd Qu.:20828  ","3rd Qu.:20854  "
"1539","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :59158  ","Max.   :186880  ","Max.   :186883.52  ","Max.   :59991  ","Max.   :59991  ","Max.   :59991  ","Max.   :59991  ","Max.   :21968  ","Max.   :21968  ","Max.   :29533  ","Max.   :29539  ","Max.   :21892  ","Max.   :21934  ","Max.   :59991  ","Max.   :59991  ","Max.   :25004  ","Max.   :25090  ","Max.   :20985  ","Max.   :21029  "
"1540","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541","Kelly3","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :15674  ","Min.   :     1  ","Min.   :     2.34  ","Min.   :15561  ","Min.   :15562  ","Min.   :15462  ","Min.   :15477  ","Min.   :20424  ","Min.   :20425  ","Min.   :19240  ","Min.   :19240  ","Min.   :20165  ","Min.   :20164  ","Min.   :15462  ","Min.   :15477  ","Min.   :19856  ","Min.   :19837  ","Min.   :20380  ","Min.   :20373  "
"1542","Kelly3","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:33493  ","1st Qu.: 75627  ","1st Qu.: 75622.10  ","1st Qu.:33519  ","1st Qu.:33520  ","1st Qu.:33577  ","1st Qu.:33589  ","1st Qu.:20960  ","1st Qu.:20961  ","1st Qu.:23467  ","1st Qu.:23470  ","1st Qu.:20934  ","1st Qu.:20949  ","1st Qu.:33577  ","1st Qu.:33589  ","1st Qu.:22021  ","1st Qu.:22090  ","1st Qu.:20643  ","1st Qu.:20667  "
"1543","Kelly3","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :40337  ","Median :106578  ","Median :106569.88  ","Median :40943  ","Median :40943  ","Median :41745  ","Median :41745  ","Median :21261  ","Median :21261  ","Median :25173  ","Median :25176  ","Median :21190  ","Median :21214  ","Median :41745  ","Median :41745  ","Median :22917  ","Median :22956  ","Median :20743  ","Median :20763  "
"1544","Kelly3","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :40318  ","Mean   :106052  ","Mean   :106045.72  ","Mean   :40750  ","Mean   :40750  ","Mean   :41353  ","Mean   :41358  ","Mean   :21272  ","Mean   :21272  ","Mean   :25104  ","Mean   :25108  ","Mean   :21165  ","Mean   :21190  ","Mean   :41353  ","Mean   :41358  ","Mean   :22871  ","Mean   :22915  ","Mean   :20738  ","Mean   :20760  "
"1545","Kelly3","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:48148  ","3rd Qu.:139941  ","3rd Qu.:139924.15  ","3rd Qu.:48737  ","3rd Qu.:48737  ","3rd Qu.:49580  ","3rd Qu.:49572  ","3rd Qu.:21657  ","3rd Qu.:21657  ","3rd Qu.:26899  ","3rd Qu.:26907  ","3rd Qu.:21419  ","3rd Qu.:21453  ","3rd Qu.:49580  ","3rd Qu.:49572  ","3rd Qu.:23795  ","3rd Qu.:23830  ","3rd Qu.:20844  ","3rd Qu.:20870  "
"1546","Kelly3","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :59162  ","Max.   :186936  ","Max.   :186939.51  ","Max.   :60022  ","Max.   :60022  ","Max.   :61199  ","Max.   :61211  ","Max.   :21997  ","Max.   :21997  ","Max.   :29550  ","Max.   :29556  ","Max.   :21900  ","Max.   :21941  ","Max.   :61199  ","Max.   :61211  ","Max.   :25144  ","Max.   :25225  ","Max.   :21005  ","Max.   :21049  "
"1547","Kelly3",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548","Kelly4","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :15674  ","Min.   :     1  ","Min.   :     1.97  ","Min.   :15561  ","Min.   :15561  ","Min.   :15517  ","Min.   :15524  ","Min.   :20425  ","Min.   :20425  ","Min.   :19241  ","Min.   :19240  ","Min.   :20166  ","Min.   :20165  ","Min.   :15517  ","Min.   :15524  ","Min.   :19863  ","Min.   :19843  ","Min.   :20381  ","Min.   :20374  "
"1549","Kelly4","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:33492  ","1st Qu.: 75624  ","1st Qu.: 75618.36  ","1st Qu.:33516  ","1st Qu.:33516  ","1st Qu.:33636  ","1st Qu.:33628  ","1st Qu.:20958  ","1st Qu.:20958  ","1st Qu.:23464  ","1st Qu.:23467  ","1st Qu.:20933  ","1st Qu.:20947  ","1st Qu.:33636  ","1st Qu.:33628  ","1st Qu.:22029  ","1st Qu.:22094  ","1st Qu.:20643  ","1st Qu.:20666  "
"1550","Kelly4","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :40336  ","Median :106573  ","Median :106563.64  ","Median :40938  ","Median :40938  ","Median :41289  ","Median :41292  ","Median :21257  ","Median :21256  ","Median :25168  ","Median :25170  ","Median :21187  ","Median :21211  ","Median :41289  ","Median :41292  ","Median :22863  ","Median :22901  ","Median :20736  ","Median :20757  "
"1551","Kelly4","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :40318  ","Mean   :106048  ","Mean   :106041.65  ","Mean   :40746  ","Mean   :40746  ","Mean   :41046  ","Mean   :41050  ","Mean   :21269  ","Mean   :21269  ","Mean   :25100  ","Mean   :25105  ","Mean   :21164  ","Mean   :21189  ","Mean   :41046  ","Mean   :41050  ","Mean   :22836  ","Mean   :22881  ","Mean   :20733  ","Mean   :20756  "
"1552","Kelly4","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:48147  ","3rd Qu.:139937  ","3rd Qu.:139920.73  ","3rd Qu.:48734  ","3rd Qu.:48733  ","3rd Qu.:49152  ","3rd Qu.:49154  ","3rd Qu.:21655  ","3rd Qu.:21654  ","3rd Qu.:26896  ","3rd Qu.:26904  ","3rd Qu.:21416  ","3rd Qu.:21451  ","3rd Qu.:49152  ","3rd Qu.:49154  ","3rd Qu.:23744  ","3rd Qu.:23781  ","3rd Qu.:20837  ","3rd Qu.:20863  "
"1553","Kelly4","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :59162  ","Max.   :186933  ","Max.   :186936.72  ","Max.   :60019  ","Max.   :60019  ","Max.   :60713  ","Max.   :60728  ","Max.   :21996  ","Max.   :21996  ","Max.   :29548  ","Max.   :29554  ","Max.   :21899  ","Max.   :21942  ","Max.   :60713  ","Max.   :60728  ","Max.   :25087  ","Max.   :25169  ","Max.   :20998  ","Max.   :21042  "
"1554","Kelly4",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   : 4705  ","Min.   : 4703  ","Min.   :4756  ","Min.   :4754  ","Min.   :4771  ","Min.   :4771  ","Min.   :4756  ","Min.   :4754  ","Min.   :4777  ","Min.   :4778  ","Min.   :4779  ","Min.   :4779  ","Min.   :4771  ","Min.   :4771  ","Min.   :4777  ","Min.   :4777  ","Min.   :4778  ","Min.   :4778  "
"1556","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:17820  ","1st Qu.: 6542  ","1st Qu.: 6566  ","1st Qu.:5371  ","1st Qu.:5388  ","1st Qu.:4979  ","1st Qu.:4986  ","1st Qu.:5371  ","1st Qu.:5388  ","1st Qu.:4824  ","1st Qu.:4826  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4979  ","1st Qu.:4986  ","1st Qu.:4825  ","1st Qu.:4829  ","1st Qu.:4790  ","1st Qu.:4792  "
"1557","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :24663  ","Median : 7557  ","Median : 7605  ","Median :5717  ","Median :5746  ","Median :5094  ","Median :5104  ","Median :5717  ","Median :5746  ","Median :4853  ","Median :4854  ","Median :4780  ","Median :4780  ","Median :5094  ","Median :5104  ","Median :4851  ","Median :4858  ","Median :4796  ","Median :4800  "
