"",".id","X......id","X....TimeUS","X....DateUS","X....League","netEMEdge.Low","PropHKPriceEdge.Low","PropnetProbBEdge.Low","KProbHKPrice.Low","KProbnetProbB.Low","KProbFixed.Low","KProbFixednetProbB.Low","X.KEMProb.Low","KEMProbnetProbB.Low","KProbHalf.Low","KProbHalfnetProbB.Low","KProbQuarter.Low","KProbQuarternetProbB.Low","X.KProbAdj.Low","KProbAdjnetProbB.Low","X.KHalfAdj.Low","KHalfAdjnetProbB.Low","KEMQuarterAdj.Low","KEMQuarterAdjnetProbB.Low"
"2026","Kelly4","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :20348  ","Median :20348  ","Median :20348  ","Median :20348  ","Median :20348  ","Median :20348  ","Median :20348  ","Median :20348  ","Median :20348  ","Median :20348  ","Median :20348  ","Median :20348  ","Median :20348  ","Median :20348  ","Median :20348  ","Median :20348  ","Median :20348  ","Median :20348  ","Median :20348  "
"2027","Kelly4","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :19803  ","Mean   :19803  ","Mean   :19803  ","Mean   :19803  ","Mean   :19803  ","Mean   :19803  ","Mean   :19803  ","Mean   :19803  ","Mean   :19803  ","Mean   :19803  ","Mean   :19803  ","Mean   :19803  ","Mean   :19803  ","Mean   :19803  ","Mean   :19803  ","Mean   :19803  ","Mean   :19803  ","Mean   :19803  ","Mean   :19803  "
"2028","Kelly4","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:20448  ","3rd Qu.:20448  ","3rd Qu.:20448  ","3rd Qu.:20448  ","3rd Qu.:20448  ","3rd Qu.:20448  ","3rd Qu.:20448  ","3rd Qu.:20448  ","3rd Qu.:20448  ","3rd Qu.:20448  ","3rd Qu.:20448  ","3rd Qu.:20448  ","3rd Qu.:20448  ","3rd Qu.:20448  ","3rd Qu.:20448  ","3rd Qu.:20448  ","3rd Qu.:20448  ","3rd Qu.:20448  ","3rd Qu.:20448  "
"2029","Kelly4","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :20602  ","Max.   :20602  ","Max.   :20602  ","Max.   :20602  ","Max.   :20602  ","Max.   :20602  ","Max.   :20602  ","Max.   :20602  ","Max.   :20602  ","Max.   :20602  ","Max.   :20602  ","Max.   :20602  ","Max.   :20602  ","Max.   :20602  ","Max.   :20602  ","Max.   :20602  ","Max.   :20602  ","Max.   :20602  ","Max.   :20602  "
"2030","Kelly4",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2031","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  "
"2032","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  "
"2033","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :21003  ","Median :21003  ","Median :21003  ","Median :21003  ","Median :21003  ","Median :21003  ","Median :21003  ","Median :21003  ","Median :21003  ","Median :21003  ","Median :21003  ","Median :21003  ","Median :21003  ","Median :21003  ","Median :21003  ","Median :21003  ","Median :21003  ","Median :21003  ","Median :21003  "
"2034","Kelly1","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :20414  ","Mean   :20414  ","Mean   :20414  ","Mean   :20414  ","Mean   :20414  ","Mean   :20414  ","Mean   :20414  ","Mean   :20414  ","Mean   :20414  ","Mean   :20414  ","Mean   :20414  ","Mean   :20414  ","Mean   :20414  ","Mean   :20414  ","Mean   :20414  ","Mean   :20414  ","Mean   :20414  ","Mean   :20414  ","Mean   :20414  "
"2035","Kelly1","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:21104  ","3rd Qu.:21104  ","3rd Qu.:21104  ","3rd Qu.:21104  ","3rd Qu.:21104  ","3rd Qu.:21104  ","3rd Qu.:21104  ","3rd Qu.:21104  ","3rd Qu.:21104  ","3rd Qu.:21104  ","3rd Qu.:21104  ","3rd Qu.:21104  ","3rd Qu.:21104  ","3rd Qu.:21104  ","3rd Qu.:21104  ","3rd Qu.:21104  ","3rd Qu.:21104  ","3rd Qu.:21104  ","3rd Qu.:21104  "
"2036","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :21258  ","Max.   :21258  ","Max.   :21258  ","Max.   :21258  ","Max.   :21258  ","Max.   :21258  ","Max.   :21258  ","Max.   :21258  ","Max.   :21258  ","Max.   :21258  ","Max.   :21258  ","Max.   :21258  ","Max.   :21258  ","Max.   :21258  ","Max.   :21258  ","Max.   :21258  ","Max.   :21258  ","Max.   :21258  ","Max.   :21258  "
"2037","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2038","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  "
"2039","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  "
"2040","Kelly2","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :20996  ","Median :20996  ","Median :20996  ","Median :20996  ","Median :20996  ","Median :20996  ","Median :20996  ","Median :20996  ","Median :20996  ","Median :20996  ","Median :20996  ","Median :20996  ","Median :20996  ","Median :20996  ","Median :20996  ","Median :20996  ","Median :20996  ","Median :20996  ","Median :20996  "
"2041","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :20409  ","Mean   :20409  ","Mean   :20409  ","Mean   :20409  ","Mean   :20409  ","Mean   :20409  ","Mean   :20409  ","Mean   :20409  ","Mean   :20409  ","Mean   :20409  ","Mean   :20409  ","Mean   :20409  ","Mean   :20409  ","Mean   :20409  ","Mean   :20409  ","Mean   :20409  ","Mean   :20409  ","Mean   :20409  ","Mean   :20409  "
"2042","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:21097  ","3rd Qu.:21097  ","3rd Qu.:21097  ","3rd Qu.:21097  ","3rd Qu.:21097  ","3rd Qu.:21097  ","3rd Qu.:21097  ","3rd Qu.:21097  ","3rd Qu.:21097  ","3rd Qu.:21097  ","3rd Qu.:21097  ","3rd Qu.:21097  ","3rd Qu.:21097  ","3rd Qu.:21097  ","3rd Qu.:21097  ","3rd Qu.:21097  ","3rd Qu.:21097  ","3rd Qu.:21097  ","3rd Qu.:21097  "
"2043","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :21251  ","Max.   :21251  ","Max.   :21251  ","Max.   :21251  ","Max.   :21251  ","Max.   :21251  ","Max.   :21251  ","Max.   :21251  ","Max.   :21251  ","Max.   :21251  ","Max.   :21251  ","Max.   :21251  ","Max.   :21251  ","Max.   :21251  ","Max.   :21251  ","Max.   :21251  ","Max.   :21251  ","Max.   :21251  ","Max.   :21251  "
"2044","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2045","Kelly3","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  "
"2046","Kelly3","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:20907  ","1st Qu.:20907  ","1st Qu.:20907  ","1st Qu.:20907  ","1st Qu.:20907  ","1st Qu.:20907  ","1st Qu.:20907  ","1st Qu.:20907  ","1st Qu.:20907  ","1st Qu.:20907  ","1st Qu.:20907  ","1st Qu.:20907  ","1st Qu.:20907  ","1st Qu.:20907  ","1st Qu.:20907  ","1st Qu.:20907  ","1st Qu.:20907  ","1st Qu.:20907  ","1st Qu.:20907  "
"2047","Kelly3","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :21005  ","Median :21005  ","Median :21005  ","Median :21005  ","Median :21005  ","Median :21005  ","Median :21005  ","Median :21005  ","Median :21005  ","Median :21005  ","Median :21005  ","Median :21005  ","Median :21005  ","Median :21005  ","Median :21005  ","Median :21005  ","Median :21005  ","Median :21005  ","Median :21005  "
"2048","Kelly3","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :20415  ","Mean   :20415  ","Mean   :20415  ","Mean   :20415  ","Mean   :20415  ","Mean   :20415  ","Mean   :20415  ","Mean   :20415  ","Mean   :20415  ","Mean   :20415  ","Mean   :20415  ","Mean   :20415  ","Mean   :20415  ","Mean   :20415  ","Mean   :20415  ","Mean   :20415  ","Mean   :20415  ","Mean   :20415  ","Mean   :20415  "
"2049","Kelly3","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:21107  ","3rd Qu.:21107  ","3rd Qu.:21107  ","3rd Qu.:21107  ","3rd Qu.:21107  ","3rd Qu.:21107  ","3rd Qu.:21107  ","3rd Qu.:21107  ","3rd Qu.:21107  ","3rd Qu.:21107  ","3rd Qu.:21107  ","3rd Qu.:21107  ","3rd Qu.:21107  ","3rd Qu.:21107  ","3rd Qu.:21107  ","3rd Qu.:21107  ","3rd Qu.:21107  ","3rd Qu.:21107  ","3rd Qu.:21107  "
"2050","Kelly3","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :21262  ","Max.   :21262  ","Max.   :21262  ","Max.   :21262  ","Max.   :21262  ","Max.   :21262  ","Max.   :21262  ","Max.   :21262  ","Max.   :21262  ","Max.   :21262  ","Max.   :21262  ","Max.   :21262  ","Max.   :21262  ","Max.   :21262  ","Max.   :21262  ","Max.   :21262  ","Max.   :21262  ","Max.   :21262  ","Max.   :21262  "
"2051","Kelly3",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2052","Kelly4","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  "
"2053","Kelly4","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  ","1st Qu.:20908  "
"2054","Kelly4","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :20998  ","Median :20998  ","Median :20998  ","Median :20998  ","Median :20998  ","Median :20998  ","Median :20998  ","Median :20998  ","Median :20998  ","Median :20998  ","Median :20998  ","Median :20998  ","Median :20998  ","Median :20998  ","Median :20998  ","Median :20998  ","Median :20998  ","Median :20998  ","Median :20998  "
"2055","Kelly4","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :20410  ","Mean   :20410  ","Mean   :20410  ","Mean   :20410  ","Mean   :20410  ","Mean   :20410  ","Mean   :20410  ","Mean   :20410  ","Mean   :20410  ","Mean   :20410  ","Mean   :20410  ","Mean   :20410  ","Mean   :20410  ","Mean   :20410  ","Mean   :20410  ","Mean   :20410  ","Mean   :20410  ","Mean   :20410  ","Mean   :20410  "
"2056","Kelly4","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:21101  ","3rd Qu.:21101  ","3rd Qu.:21101  ","3rd Qu.:21101  ","3rd Qu.:21101  ","3rd Qu.:21101  ","3rd Qu.:21101  ","3rd Qu.:21101  ","3rd Qu.:21101  ","3rd Qu.:21101  ","3rd Qu.:21101  ","3rd Qu.:21101  ","3rd Qu.:21101  ","3rd Qu.:21101  ","3rd Qu.:21101  ","3rd Qu.:21101  ","3rd Qu.:21101  ","3rd Qu.:21101  ","3rd Qu.:21101  "
"2057","Kelly4","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :21255  ","Max.   :21255  ","Max.   :21255  ","Max.   :21255  ","Max.   :21255  ","Max.   :21255  ","Max.   :21255  ","Max.   :21255  ","Max.   :21255  ","Max.   :21255  ","Max.   :21255  ","Max.   :21255  ","Max.   :21255  ","Max.   :21255  ","Max.   :21255  ","Max.   :21255  ","Max.   :21255  ","Max.   :21255  ","Max.   :21255  "
"2058","Kelly4",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2059","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  "
"2060","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  "
"2061","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :4780  ","Median :4780  ","Median :4780  ","Median :4780  ","Median :4780  ","Median :4780  ","Median :4780  ","Median :4780  ","Median :4780  ","Median :4780  ","Median :4780  ","Median :4780  ","Median :4780  ","Median :4780  ","Median :4780  ","Median :4780  ","Median :4780  ","Median :4780  ","Median :4780  "
"2062","Kelly1","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  "
"2063","Kelly1","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:4780  "
"2064","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :4780  ","Max.   :4780  ","Max.   :4780  ","Max.   :4780  ","Max.   :4780  ","Max.   :4780  ","Max.   :4780  ","Max.   :4780  ","Max.   :4780  ","Max.   :4780  ","Max.   :4780  ","Max.   :4780  ","Max.   :4780  ","Max.   :4780  ","Max.   :4780  ","Max.   :4780  ","Max.   :4780  ","Max.   :4780  ","Max.   :4780  "
"2065","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2066","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  "
"2067","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  "
"2068","Kelly2","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  "
"2069","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  "
"2070","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  "
"2071","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  "
"2072","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2073","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  "
"2074","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  "
"2075","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  "
"2076","Kelly1","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  ","Mean   :4650  "
"2077","Kelly1","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  "
"2078","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  "
"2079","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2080","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  "
"2081","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  "
